Order_ID,Order_Date,Customer_ID,Product,Category,Region,City,Customer_Segment,Sales_Channel,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Month
ORD00967,2025-04-01,CUST1146,Laptop,Electronics,West,Surat,Consumer,Online,6,67278.08,0.08,371375.0,290641.31,80733.69,2025-04
ORD00968,2025-04-16,CUST1211,Monitor,Electronics,South,Hyderabad,Consumer,Online,1,17415.71,0.05,16544.92,12539.31,4005.61,2025-04
ORD00969,2025-07-20,CUST1067,Headphones,Electronics,West,Pune,Corporate,Online,1,3537.19,0.02,3466.45,2546.78,919.67,2025-07
ORD00970,2025-04-16,CUST1258,Office Chair,Furniture,South,Kochi,Consumer,Retail Store,2,11954.02,0.02,23429.88,14822.98,8606.9,2025-04
ORD00971,2025-12-17,CUST1127,Keyboard,Accessories,South,Hyderabad,Home Office,Online,5,2257.61,0.1,10159.25,6208.43,3950.82,2025-12
ORD00972,2025-09-27,CUST1331,Desk,Furniture,West,Surat,Consumer,Retail Store,4,16048.39,0.05,60983.88,39800.01,21183.87,2025-09
ORD00973,2025-08-22,CUST1128,Desk,Furniture,East,Patna,Consumer,Retail Store,5,15558.17,0.08,71567.58,48230.33,23337.25,2025-08
ORD00974,2025-04-02,CUST1202,Printer,Electronics,West,Surat,Consumer,Retail Store,4,13361.47,0.0,53445.88,38481.03,14964.85,2025-04
ORD00975,2025-12-24,CUST1112,Laptop,Electronics,South,Bengaluru,Consumer,Retail Store,2,60124.3,0.0,120248.6,86578.99,33669.61,2025-12
ORD00976,2025-09-10,CUST1210,Backpack,Accessories,West,Mumbai,Home Office,Online,1,1731.53,0.05,1644.95,952.34,692.61,2025-09
ORD00977,2025-08-19,CUST1237,Headphones,Electronics,South,Hyderabad,Consumer,Online,4,3553.24,0.15,12081.02,10233.33,1847.69,2025-08
ORD00978,2025-07-15,CUST1168,Desk,Furniture,West,Pune,Consumer,Online,1,13923.42,0.02,13644.95,8632.52,5012.43,2025-07
ORD00979,2025-12-10,CUST1072,Keyboard,Accessories,South,Hyderabad,Consumer,Retail Store,4,2198.72,0.08,8091.29,4837.18,3254.11,2025-12
ORD00980,2025-08-30,CUST1274,Office Chair,Furniture,West,Pune,Home Office,Retail Store,1,12185.94,0.0,12185.94,7555.28,4630.66,2025-08
ORD00981,2025-07-20,CUST1018,Headphones,Electronics,North,Delhi,Corporate,Online,2,3407.18,0.02,6678.07,4906.34,1771.73,2025-07
ORD00982,2025-12-12,CUST1338,Mouse,Accessories,North,Delhi,Home Office,Retail Store,3,1252.02,0.15,3192.65,2065.83,1126.82,2025-12
ORD00983,2025-02-22,CUST1128,Backpack,Accessories,East,Guwahati,Consumer,Online,4,1686.7,0.02,6611.86,3710.74,2901.12,2025-02
ORD00984,2025-07-11,CUST1349,Monitor,Electronics,North,Delhi,Consumer,Distributor,2,16776.4,0.02,32881.74,24158.02,8723.72,2025-07
ORD00985,2025-12-09,CUST1023,Smartphone,Electronics,North,Delhi,Corporate,Retail Store,1,29022.29,0.02,28441.84,20896.05,7545.79,2025-12
ORD00986,2025-08-01,CUST1203,Mouse,Accessories,North,Lucknow,Consumer,Retail Store,3,1199.13,0.1,3237.65,1978.56,1259.09,2025-08
ORD00987,2025-08-08,CUST1007,Smartphone,Electronics,South,Hyderabad,Consumer,Online,2,28844.04,0.05,54803.68,41535.42,13268.26,2025-08
ORD00988,2025-07-19,CUST1035,Monitor,Electronics,South,Hyderabad,Corporate,Online,3,17812.3,0.0,53436.9,38474.57,14962.33,2025-07
ORD00989,2025-04-22,CUST1088,Backpack,Accessories,South,Kochi,Home Office,Online,3,1726.96,0.1,4662.79,2849.48,1813.31,2025-04
ORD00990,2025-05-09,CUST1090,Smartphone,Electronics,East,Guwahati,Corporate,Distributor,4,29429.58,0.05,111832.4,84757.19,27075.21,2025-05
ORD00991,2025-11-22,CUST1196,Desk,Furniture,West,Surat,Consumer,Online,6,15718.6,0.08,86766.67,58473.19,28293.48,2025-11
ORD00992,2025-09-19,CUST1122,Monitor,Electronics,South,Hyderabad,Consumer,Retail Store,6,18560.73,0.05,105796.16,80182.35,25613.81,2025-09
ORD00993,2025-08-08,CUST1105,Monitor,Electronics,East,Kolkata,Consumer,Online,1,17343.78,0.08,15956.28,12487.52,3468.76,2025-08
ORD00994,2025-11-25,CUST1021,Laptop,Electronics,South,Kochi,Corporate,Online,2,65938.4,0.15,112095.28,94951.3,17143.98,2025-11
ORD00995,2025-09-24,CUST1125,Backpack,Accessories,East,Patna,Corporate,Online,4,1759.96,0.05,6687.85,3871.91,2815.94,2025-09
ORD00996,2025-04-16,CUST1267,Mouse,Accessories,North,Jaipur,Corporate,Retail Store,2,1121.58,0.08,2063.71,1233.74,829.97,2025-04
ORD00997,2025-06-14,CUST1325,Headphones,Electronics,South,Hyderabad,Consumer,Online,8,3733.7,0.0,29869.6,21506.11,8363.49,2025-06
ORD00998,2025-03-14,CUST1260,Monitor,Electronics,North,Jaipur,Corporate,Retail Store,6,16954.04,0.02,99689.76,73241.45,26448.31,2025-03
ORD00999,2025-02-10,CUST1128,Backpack,Accessories,West,Ahmedabad,Consumer,Online,2,1929.67,0.1,3473.41,2122.64,1350.77,2025-02
ORD01000,2025-06-05,CUST1204,Office Chair,Furniture,East,Bhubaneswar,Consumer,Retail Store,1,11896.33,0.05,11301.51,7375.72,3925.79,2025-06
ORD01001,2025-07-13,CUST1011,Headphones,Electronics,South,Kochi,Consumer,Retail Store,4,3323.67,0.08,12231.11,9572.17,2658.94,2025-07
ORD01002,2025-07-15,CUST1195,Backpack,Accessories,West,Ahmedabad,Corporate,Online,4,1812.07,0.05,6885.87,3986.55,2899.32,2025-07
ORD01003,2025-08-26,CUST1241,Office Chair,Furniture,South,Kochi,Corporate,Online,2,12716.06,0.15,21617.3,15767.91,5849.39,2025-08
ORD01004,2025-04-11,CUST1208,Headphones,Electronics,West,Mumbai,Consumer,Online,4,3630.05,0.08,13358.58,10454.54,2904.04,2025-04
ORD01005,2025-08-01,CUST1210,Backpack,Accessories,West,Ahmedabad,Consumer,Online,10,1888.29,0.0,18882.9,10385.6,8497.3,2025-08
ORD01006,2025-01-20,CUST1179,Smartphone,Electronics,South,Bengaluru,Consumer,Online,2,28711.35,0.15,48809.29,41344.34,7464.95,2025-01
ORD01007,2025-09-18,CUST1127,Keyboard,Accessories,East,Patna,Corporate,Retail Store,6,2267.68,0.15,11565.17,7483.34,4081.83,2025-09
ORD01008,2025-05-05,CUST1076,Keyboard,Accessories,North,Lucknow,Corporate,Retail Store,4,2322.92,0.15,7897.93,5110.42,2787.51,2025-05
ORD01009,2025-05-14,CUST1007,Printer,Electronics,South,Bengaluru,Consumer,Retail Store,8,13439.26,0.02,105363.8,77410.14,27953.66,2025-05
ORD01010,2025-03-01,CUST1097,Smartphone,Electronics,East,Guwahati,Consumer,Retail Store,6,27952.62,0.1,150944.15,120755.32,30188.83,2025-03
ORD01011,2025-08-05,CUST1301,Headphones,Electronics,West,Ahmedabad,Corporate,Online,3,3343.88,0.08,9229.11,7222.78,2006.33,2025-08
ORD01012,2025-06-07,CUST1138,Backpack,Accessories,West,Mumbai,Consumer,Retail Store,5,1940.45,0.02,9508.2,5336.24,4171.96,2025-06
ORD01013,2025-04-18,CUST1214,Backpack,Accessories,East,Kolkata,Home Office,Retail Store,1,1927.89,0.0,1927.89,1060.34,867.55,2025-04
ORD01014,2025-09-26,CUST1250,Backpack,Accessories,East,Guwahati,Consumer,Online,4,1667.35,0.02,6536.01,3668.17,2867.84,2025-09
ORD01015,2025-04-04,CUST1094,Mouse,Accessories,West,Surat,Corporate,Online,1,1239.47,0.15,1053.55,681.71,371.84,2025-04
ORD01016,2025-04-09,CUST1086,Office Chair,Furniture,West,Surat,Consumer,Distributor,1,12816.48,0.15,10894.01,7946.22,2947.79,2025-04
ORD01017,2025-02-10,CUST1249,Office Chair,Furniture,North,Delhi,Consumer,Online,3,11386.7,0.08,31427.29,21179.26,10248.03,2025-02
ORD01018,2025-12-11,CUST1050,Smartphone,Electronics,North,Lucknow,Corporate,Online,3,28304.39,0.0,84913.17,61137.48,23775.69,2025-12
ORD01019,2025-04-19,CUST1243,Mouse,Accessories,West,Surat,Corporate,Distributor,4,1279.77,0.08,4709.55,2815.49,1894.06,2025-04
ORD01020,2025-06-22,CUST1185,Printer,Electronics,South,Chennai,Corporate,Online,2,12956.04,0.02,25393.84,18656.7,6737.14,2025-06
ORD01021,2025-12-07,CUST1234,Backpack,Accessories,South,Hyderabad,Home Office,Distributor,5,1856.86,0.0,9284.3,5106.36,4177.94,2025-12
ORD01022,2025-12-24,CUST1128,Backpack,Accessories,West,Pune,Consumer,Online,3,1741.64,0.15,4441.18,2873.71,1567.47,2025-12
ORD01023,2025-07-08,CUST1165,Keyboard,Accessories,East,Guwahati,Consumer,Retail Store,1,2349.39,0.15,1996.98,1292.16,704.82,2025-07
ORD01024,2025-01-09,CUST1314,Desk,Furniture,West,Ahmedabad,Corporate,Online,3,16130.54,0.15,41132.88,30002.8,11130.08,2025-01
ORD01025,2025-02-11,CUST1198,Desk,Furniture,South,Kochi,Home Office,Distributor,6,16066.24,0.15,81937.82,59766.41,22171.41,2025-02
ORD01026,2025-05-31,CUST1259,Printer,Electronics,North,Jaipur,Home Office,Distributor,4,13942.24,0.15,47403.62,40153.65,7249.97,2025-05
ORD01027,2025-01-17,CUST1087,Headphones,Electronics,South,Hyderabad,Consumer,Retail Store,3,3702.74,0.08,10219.56,7997.92,2221.64,2025-01
ORD01028,2025-08-17,CUST1046,Smartphone,Electronics,South,Bengaluru,Consumer,Online,6,29543.58,0.15,150672.26,127628.27,23043.99,2025-08
ORD01029,2025-02-24,CUST1113,Backpack,Accessories,West,Mumbai,Consumer,Distributor,6,1747.9,0.05,9963.03,5768.07,4194.96,2025-02
ORD01030,2025-05-12,CUST1047,Keyboard,Accessories,West,Mumbai,Corporate,Distributor,3,2315.78,0.08,6391.55,3821.04,2570.51,2025-05
ORD01031,2025-12-21,CUST1196,Desk,Furniture,West,Mumbai,Corporate,Online,4,13888.82,0.15,47221.99,34444.27,12777.72,2025-12
ORD01032,2025-12-01,CUST1058,Mouse,Accessories,West,Surat,Corporate,Online,1,1218.48,0.0,1218.48,670.16,548.32,2025-12
ORD01033,2025-02-15,CUST1195,Desk,Furniture,West,Pune,Corporate,Online,2,14352.02,0.05,27268.84,17796.5,9472.34,2025-02
ORD01034,2025-10-23,CUST1348,Laptop,Electronics,South,Bengaluru,Home Office,Distributor,2,61053.9,0.05,116002.41,87917.62,28084.79,2025-10
ORD01035,2025-03-06,CUST1075,Mouse,Accessories,East,Bhubaneswar,Consumer,Online,5,1118.78,0.05,5314.2,3076.64,2237.56,2025-03
ORD01036,2025-06-01,CUST1018,Monitor,Electronics,South,Kochi,Consumer,Online,4,18565.31,0.15,63122.05,53468.09,9653.96,2025-06
ORD01037,2025-11-03,CUST1111,Desk,Furniture,South,Hyderabad,Consumer,Retail Store,3,14615.7,0.15,37270.04,27185.2,10084.84,2025-11
ORD01038,2025-09-11,CUST1108,Office Chair,Furniture,East,Guwahati,Consumer,Retail Store,1,12431.55,0.15,10566.82,7707.56,2859.26,2025-09
ORD01039,2025-04-26,CUST1082,Laptop,Electronics,West,Pune,Home Office,Retail Store,2,60479.71,0.15,102815.51,87090.78,15724.73,2025-04
ORD01040,2025-01-12,CUST1037,Mouse,Accessories,South,Kochi,Corporate,Distributor,4,1164.54,0.08,4285.51,2561.99,1723.52,2025-01
ORD01041,2025-09-28,CUST1298,Office Chair,Furniture,South,Bengaluru,Corporate,Online,1,12075.82,0.05,11472.03,7487.01,3985.02,2025-09
ORD01042,2025-01-28,CUST1108,Office Chair,Furniture,South,Bengaluru,Corporate,Online,3,12558.19,0.02,36921.08,23358.23,13562.85,2025-01
ORD01043,2025-04-22,CUST1193,Monitor,Electronics,West,Mumbai,Consumer,Distributor,1,17478.01,0.02,17128.45,12584.17,4544.28,2025-04
ORD01044,2025-08-07,CUST1264,Headphones,Electronics,West,Mumbai,Consumer,Online,6,3570.5,0.0,21423.0,15424.56,5998.44,2025-08
ORD01045,2025-11-29,CUST1204,Desk,Furniture,East,Bhubaneswar,Corporate,Online,1,15926.35,0.02,15607.82,9874.34,5733.48,2025-11
ORD01046,2025-09-08,CUST1338,Office Chair,Furniture,East,Bhubaneswar,Corporate,Online,4,12222.46,0.15,41556.36,30311.7,11244.66,2025-09
ORD01047,2025-02-15,CUST1060,Keyboard,Accessories,West,Surat,Consumer,Retail Store,2,2106.0,0.0,4212.0,2316.6,1895.4,2025-02
ORD01048,2025-02-12,CUST1049,Smartphone,Electronics,South,Bengaluru,Consumer,Retail Store,3,25869.32,0.05,73727.56,55877.73,17849.83,2025-02
ORD01049,2025-10-31,CUST1276,Headphones,Electronics,South,Kochi,Consumer,Online,2,3707.26,0.15,6302.34,5338.45,963.89,2025-10
ORD01050,2025-04-05,CUST1251,Backpack,Accessories,West,Mumbai,Consumer,Retail Store,4,1662.13,0.1,5983.67,3656.69,2326.98,2025-04
ORD01051,2025-02-02,CUST1093,Mouse,Accessories,West,Mumbai,Corporate,Online,3,1271.94,0.0,3815.82,2098.7,1717.12,2025-02
ORD01052,2025-11-03,CUST1335,Headphones,Electronics,North,Chandigarh,Corporate,Online,1,3516.2,0.02,3445.88,2531.66,914.22,2025-11
ORD01053,2025-03-24,CUST1088,Smartphone,Electronics,East,Kolkata,Consumer,Online,2,29967.02,0.1,53940.64,43152.51,10788.13,2025-03
ORD01054,2025-08-05,CUST1274,Laptop,Electronics,South,Hyderabad,Home Office,Online,4,68107.35,0.15,231564.99,196149.17,35415.82,2025-08
ORD01055,2025-08-16,CUST1262,Headphones,Electronics,East,Patna,Corporate,Distributor,2,3778.84,0.1,6801.91,5441.53,1360.38,2025-08
ORD01056,2025-04-18,CUST1069,Smartphone,Electronics,East,Kolkata,Consumer,Online,2,27331.19,0.02,53569.13,39356.91,14212.22,2025-04
ORD01057,2025-11-05,CUST1131,Mouse,Accessories,North,Lucknow,Consumer,Retail Store,2,1251.3,0.1,2252.34,1376.43,875.91,2025-11
ORD01058,2025-05-14,CUST1074,Backpack,Accessories,East,Bhubaneswar,Consumer,Online,2,1771.76,0.08,3260.04,1948.94,1311.1,2025-05
ORD01059,2025-10-02,CUST1289,Monitor,Electronics,North,Lucknow,Home Office,Retail Store,1,17942.04,0.05,17044.94,12918.27,4126.67,2025-10
ORD01060,2025-12-03,CUST1014,Mouse,Accessories,East,Guwahati,Home Office,Online,5,1224.48,0.08,5632.61,3367.32,2265.29,2025-12
ORD01061,2025-11-06,CUST1328,Monitor,Electronics,North,Delhi,Corporate,Retail Store,2,19076.19,0.05,36244.76,27469.71,8775.05,2025-11
ORD01062,2025-02-15,CUST1194,Desk,Furniture,West,Ahmedabad,Consumer,Retail Store,2,16161.8,0.0,32323.6,20040.63,12282.97,2025-02
ORD01063,2025-04-24,CUST1049,Backpack,Accessories,West,Mumbai,Consumer,Retail Store,2,1877.26,0.08,3454.16,2064.99,1389.17,2025-04
ORD01064,2025-09-28,CUST1163,Desk,Furniture,East,Patna,Corporate,Retail Store,6,14802.64,0.02,87039.52,55065.82,31973.7,2025-09
ORD01065,2025-07-19,CUST1080,Headphones,Electronics,South,Kochi,Consumer,Online,1,3455.96,0.1,3110.36,2488.29,622.07,2025-07
ORD01066,2025-12-03,CUST1128,Headphones,Electronics,North,Lucknow,Consumer,Retail Store,8,3633.05,0.15,24704.74,20926.37,3778.37,2025-12
ORD01067,2025-12-14,CUST1147,Printer,Electronics,South,Kochi,Consumer,Distributor,5,13414.86,0.1,60366.87,48293.5,12073.37,2025-12
ORD01068,2025-05-22,CUST1161,Backpack,Accessories,South,Bengaluru,Consumer,Distributor,8,1687.82,0.08,12422.36,7426.41,4995.95,2025-05
ORD01069,2025-02-16,CUST1147,Smartphone,Electronics,North,Jaipur,Home Office,Online,1,27348.71,0.15,23246.4,19691.07,3555.33,2025-02
ORD01070,2025-10-11,CUST1070,Keyboard,Accessories,West,Mumbai,Home Office,Online,3,2125.11,0.15,5419.03,3506.43,1912.6,2025-10
ORD01071,2025-09-03,CUST1004,Keyboard,Accessories,South,Hyderabad,Consumer,Retail Store,6,2128.3,0.15,10854.33,7023.39,3830.94,2025-09
ORD01072,2025-08-06,CUST1312,Mouse,Accessories,West,Pune,Home Office,Retail Store,6,1148.85,0.1,6203.79,3791.2,2412.59,2025-08
ORD01073,2025-01-22,CUST1090,Printer,Electronics,South,Bengaluru,Corporate,Distributor,3,12974.29,0.02,38144.41,28024.47,10119.94,2025-01
ORD01074,2025-02-08,CUST1058,Desk,Furniture,West,Ahmedabad,Home Office,Online,2,13842.9,0.05,26301.51,17165.2,9136.31,2025-02
ORD01075,2025-06-23,CUST1324,Monitor,Electronics,West,Mumbai,Consumer,Online,2,19404.64,0.0,38809.28,27942.68,10866.6,2025-06
ORD01076,2025-10-19,CUST1238,Backpack,Accessories,North,Lucknow,Home Office,Distributor,3,1779.2,0.0,5337.6,2935.68,2401.92,2025-10
ORD01077,2025-11-13,CUST1180,Keyboard,Accessories,North,Delhi,Corporate,Online,2,2159.28,0.0,4318.56,2375.21,1943.35,2025-11
ORD01078,2025-04-06,CUST1211,Backpack,Accessories,South,Hyderabad,Consumer,Online,3,1851.74,0.02,5444.12,3055.37,2388.75,2025-04
ORD01079,2025-03-05,CUST1094,Keyboard,Accessories,North,Lucknow,Consumer,Online,2,2100.83,0.08,3865.53,2310.91,1554.62,2025-03
ORD01080,2025-10-02,CUST1223,Office Chair,Furniture,North,Chandigarh,Corporate,Online,1,12863.93,0.15,10934.34,7975.64,2958.7,2025-10
ORD01081,2025-01-03,CUST1170,Desk,Furniture,West,Pune,Consumer,Online,1,15687.23,0.08,14432.25,9726.08,4706.17,2025-01
ORD01082,2025-01-17,CUST1282,Headphones,Electronics,East,Guwahati,Home Office,Distributor,1,3270.07,0.08,3008.46,2354.45,654.01,2025-01
ORD01083,2025-09-11,CUST1068,Headphones,Electronics,South,Kochi,Consumer,Distributor,5,3453.85,0.08,15887.71,12433.86,3453.85,2025-09
ORD01084,2025-02-26,CUST1027,Smartphone,Electronics,West,Pune,Consumer,Online,4,29698.45,0.02,116417.92,85531.54,30886.38,2025-02
ORD01085,2025-12-14,CUST1127,Desk,Furniture,South,Hyderabad,Consumer,Online,3,16067.36,0.08,44345.91,29885.29,14460.62,2025-12
ORD01086,2025-11-13,CUST1127,Headphones,Electronics,West,Pune,Consumer,Retail Store,5,3481.74,0.15,14797.39,12534.26,2263.13,2025-11
ORD01087,2025-12-08,CUST1323,Backpack,Accessories,North,Delhi,Corporate,Online,1,1832.66,0.1,1649.39,1007.96,641.43,2025-12
ORD01088,2025-11-21,CUST1219,Headphones,Electronics,North,Jaipur,Consumer,Online,1,3313.54,0.02,3247.27,2385.75,861.52,2025-11
ORD01089,2025-01-10,CUST1114,Printer,Electronics,North,Delhi,Consumer,Online,4,15100.22,0.02,59192.86,43488.63,15704.23,2025-01
ORD01090,2025-06-22,CUST1180,Backpack,Accessories,South,Kochi,Corporate,Online,2,1722.72,0.05,3273.17,1894.99,1378.18,2025-06
ORD01091,2025-12-31,CUST1109,Backpack,Accessories,South,Hyderabad,Consumer,Online,4,1927.51,0.05,7324.54,4240.52,3084.02,2025-12
ORD01092,2025-05-27,CUST1156,Keyboard,Accessories,South,Hyderabad,Consumer,Online,3,2252.68,0.05,6420.14,3716.92,2703.22,2025-05
ORD01093,2025-02-27,CUST1271,Smartphone,Electronics,East,Bhubaneswar,Consumer,Retail Store,2,28482.66,0.1,51268.79,41015.03,10253.76,2025-02
ORD01094,2025-11-06,CUST1323,Desk,Furniture,South,Chennai,Consumer,Online,6,15030.45,0.02,88379.05,55913.27,32465.78,2025-11
ORD01095,2025-11-05,CUST1317,Smartphone,Electronics,North,Jaipur,Consumer,Online,1,26793.4,0.1,24114.06,19291.25,4822.81,2025-11
ORD01096,2025-06-25,CUST1282,Office Chair,Furniture,West,Pune,Corporate,Online,1,11378.93,0.08,10468.62,7054.94,3413.68,2025-06
ORD01097,2025-12-31,CUST1035,Office Chair,Furniture,West,Ahmedabad,Home Office,Online,4,11463.33,0.08,42185.05,28429.06,13755.99,2025-12
ORD01098,2025-09-05,CUST1024,Backpack,Accessories,South,Hyderabad,Consumer,Online,8,1709.69,0.05,12993.64,7522.64,5471.0,2025-09
ORD01099,2025-10-17,CUST1039,Laptop,Electronics,West,Pune,Corporate,Online,4,67907.68,0.1,244467.65,195574.12,48893.53,2025-10
ORD01100,2025-03-26,CUST1095,Keyboard,Accessories,West,Surat,Corporate,Online,3,2147.24,0.02,6312.89,3542.95,2769.94,2025-03
ORD01101,2025-01-02,CUST1269,Headphones,Electronics,East,Kolkata,Home Office,Retail Store,2,3252.39,0.15,5529.06,4683.44,845.62,2025-01
ORD01102,2025-05-13,CUST1274,Office Chair,Furniture,West,Ahmedabad,Corporate,Retail Store,1,12900.68,0.0,12900.68,7998.42,4902.26,2025-05
ORD01103,2025-05-02,CUST1329,Office Chair,Furniture,North,Jaipur,Home Office,Online,1,12736.87,0.0,12736.87,7896.86,4840.01,2025-05
ORD01104,2025-05-08,CUST1043,Monitor,Electronics,South,Hyderabad,Corporate,Retail Store,8,19231.93,0.05,146162.67,110775.92,35386.75,2025-05
ORD01105,2025-12-28,CUST1321,Mouse,Accessories,South,Bengaluru,Consumer,Retail Store,2,1295.02,0.0,2590.04,1424.52,1165.52,2025-12
ORD01106,2025-01-06,CUST1055,Desk,Furniture,North,Lucknow,Consumer,Distributor,3,14217.35,0.1,38386.85,26444.27,11942.58,2025-01
ORD01107,2025-12-19,CUST1113,Backpack,Accessories,West,Ahmedabad,Home Office,Retail Store,3,1770.12,0.08,4885.53,2920.7,1964.83,2025-12
ORD01108,2025-06-16,CUST1076,Office Chair,Furniture,North,Chandigarh,Consumer,Online,4,12495.82,0.05,47484.12,30989.63,16494.49,2025-06
ORD01109,2025-09-03,CUST1093,Smartphone,Electronics,South,Kochi,Consumer,Distributor,1,28878.17,0.08,26567.92,20792.28,5775.64,2025-09
ORD01110,2025-11-28,CUST1036,Office Chair,Furniture,North,Jaipur,Home Office,Retail Store,4,11335.48,0.02,44435.08,28111.99,16323.09,2025-11
ORD01111,2025-03-15,CUST1071,Smartphone,Electronics,South,Kochi,Home Office,Distributor,1,29414.93,0.1,26473.44,21178.75,5294.69,2025-03
ORD01112,2025-01-07,CUST1023,Printer,Electronics,North,Chandigarh,Consumer,Retail Store,4,13382.75,0.15,45501.35,38542.32,6959.03,2025-01
ORD01113,2025-03-09,CUST1055,Monitor,Electronics,West,Ahmedabad,Consumer,Retail Store,1,17204.59,0.0,17204.59,12387.3,4817.29,2025-03
ORD01114,2025-10-05,CUST1084,Desk,Furniture,West,Mumbai,Consumer,Online,3,15088.74,0.08,41644.92,28065.06,13579.86,2025-10
ORD01115,2025-06-07,CUST1011,Desk,Furniture,South,Bengaluru,Consumer,Retail Store,3,15223.06,0.0,45669.18,28314.89,17354.29,2025-06
ORD01116,2025-01-23,CUST1013,Smartphone,Electronics,East,Kolkata,Consumer,Retail Store,1,28358.79,0.02,27791.61,20418.33,7373.28,2025-01
ORD01117,2025-04-27,CUST1058,Backpack,Accessories,South,Chennai,Corporate,Online,5,1682.35,0.08,7738.81,4626.46,3112.35,2025-04
ORD01118,2025-09-09,CUST1171,Headphones,Electronics,West,Pune,Consumer,Distributor,2,3711.38,0.1,6680.48,5344.39,1336.09,2025-09
ORD01119,2025-03-02,CUST1172,Desk,Furniture,West,Mumbai,Home Office,Retail Store,1,14437.44,0.1,12993.7,8951.21,4042.49,2025-03
ORD01120,2025-11-04,CUST1179,Headphones,Electronics,East,Bhubaneswar,Home Office,Retail Store,3,3292.53,0.05,9383.71,7111.86,2271.85,2025-11
ORD01121,2025-02-23,CUST1002,Office Chair,Furniture,West,Ahmedabad,Home Office,Retail Store,4,12746.4,0.0,50985.6,31611.07,19374.53,2025-02
ORD01122,2025-03-18,CUST1058,Headphones,Electronics,South,Kochi,Consumer,Retail Store,8,3755.16,0.0,30041.28,21629.72,8411.56,2025-03
ORD01123,2025-10-23,CUST1181,Backpack,Accessories,West,Ahmedabad,Consumer,Online,1,1904.29,0.08,1751.95,1047.36,704.59,2025-10
ORD01124,2025-06-13,CUST1126,Keyboard,Accessories,South,Kochi,Corporate,Retail Store,1,2308.95,0.15,1962.61,1269.92,692.69,2025-06
ORD01125,2025-07-16,CUST1216,Backpack,Accessories,East,Guwahati,Corporate,Retail Store,2,1844.71,0.1,3320.48,2029.18,1291.3,2025-07
ORD01126,2025-09-27,CUST1186,Printer,Electronics,West,Pune,Corporate,Online,1,14113.92,0.0,14113.92,10162.02,3951.9,2025-09
ORD01127,2025-10-13,CUST1151,Keyboard,Accessories,West,Mumbai,Consumer,Online,5,2054.62,0.02,10067.64,5650.2,4417.44,2025-10
ORD01128,2025-08-24,CUST1061,Headphones,Electronics,West,Surat,Consumer,Retail Store,1,3448.73,0.02,3379.76,2483.09,896.67,2025-08
ORD01129,2025-12-23,CUST1340,Headphones,Electronics,South,Hyderabad,Corporate,Online,1,3428.71,0.0,3428.71,2468.67,960.04,2025-12
ORD01130,2025-10-25,CUST1007,Smartphone,Electronics,South,Bengaluru,Consumer,Online,1,26923.7,0.0,26923.7,19385.06,7538.64,2025-10
ORD01131,2025-10-19,CUST1241,Backpack,Accessories,North,Jaipur,Consumer,Online,3,1864.34,0.05,5313.37,3076.16,2237.21,2025-10
ORD01132,2025-07-30,CUST1310,Desk,Furniture,South,Hyderabad,Consumer,Online,5,14990.1,0.0,74950.5,46469.31,28481.19,2025-07
ORD01133,2025-03-30,CUST1133,Mouse,Accessories,North,Chandigarh,Home Office,Retail Store,5,1119.56,0.1,5038.02,3078.79,1959.23,2025-03
ORD01134,2025-10-20,CUST1194,Mouse,Accessories,South,Bengaluru,Consumer,Online,8,1146.28,0.1,8253.22,5043.63,3209.59,2025-10
ORD01135,2025-03-06,CUST1310,Monitor,Electronics,South,Hyderabad,Consumer,Online,4,18527.79,0.1,66700.04,53360.04,13340.0,2025-03
ORD01136,2025-02-09,CUST1218,Keyboard,Accessories,South,Kochi,Home Office,Online,5,2050.8,0.15,8715.9,5639.7,3076.2,2025-02
ORD01137,2025-04-10,CUST1145,Office Chair,Furniture,North,Delhi,Consumer,Retail Store,2,12674.32,0.02,24841.67,15716.16,9125.51,2025-04
ORD01138,2025-03-25,CUST1104,Mouse,Accessories,North,Jaipur,Corporate,Retail Store,2,1199.07,0.1,2158.33,1318.98,839.35,2025-03
ORD01139,2025-11-23,CUST1024,Laptop,Electronics,South,Hyderabad,Home Office,Retail Store,3,64798.1,0.08,178842.76,139963.9,38878.86,2025-11
ORD01140,2025-01-25,CUST1257,Desk,Furniture,North,Lucknow,Consumer,Online,2,15221.78,0.08,28008.08,18875.01,9133.07,2025-01
ORD01141,2025-04-10,CUST1258,Desk,Furniture,West,Ahmedabad,Home Office,Retail Store,1,15779.23,0.08,14516.89,9783.12,4733.77,2025-04
ORD01142,2025-02-21,CUST1149,Mouse,Accessories,West,Pune,Consumer,Retail Store,3,1170.78,0.0,3512.34,1931.79,1580.55,2025-02
ORD01143,2025-03-24,CUST1349,Headphones,Electronics,East,Kolkata,Home Office,Online,4,3599.69,0.02,14110.78,10367.11,3743.67,2025-03
ORD01144,2025-12-01,CUST1334,Headphones,Electronics,West,Pune,Home Office,Online,10,3536.81,0.1,31831.29,25465.03,6366.26,2025-12
ORD01145,2025-09-25,CUST1021,Desk,Furniture,South,Bengaluru,Consumer,Online,5,14440.87,0.08,66428.0,44766.7,21661.3,2025-09
ORD01146,2025-12-31,CUST1008,Backpack,Accessories,South,Hyderabad,Home Office,Retail Store,10,1909.05,0.0,19090.5,10499.78,8590.72,2025-12
